#NAME	EP1910	RMT	KJB3	TJR	IB5	ALIDNA	IG7	B314	VS15G	NZC319	FB	E321	KJB23	KJB24	JW	IV	KV	EW	LW	RH	LH	GZ	RJ	LP	DS	MM	MN	BB
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Sedimenticolaceae;Candidatus Thiodiazotropha	0	1	20	10	15	0	7	6	0	0	7	0	56	8	133	94	8	5	0	3	63	2470	13	0	9	6	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Sedimenticolaceae;NA	0	0	19	23	37	0	3	4	1	1	1	0	11	32	32	16	5	13	22	1	7	314	2	0	3	102	3	0
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Sedimenticolaceae;Sedimenticola	22	3	83	17	68	0	6	2	3	23	2	339	9	20	109	95	31	42	42	5	29	244	5	0	14	72	6	0
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Sedimenticolaceae;uncultured	0	1	34	83	33	0	1	6	8	0	0	8	9	66	7	3	2	2	3	2	2	22	0	0	0	25	2	0
Bacteria;Proteobacteria;Gammaproteobacteria;Competibacterales;Competibacteraceae;Candidatus Competibacter	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	8	0	207	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Competibacterales;Competibacteraceae;Candidatus Contendobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Competibacterales;Competibacteraceae;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella	0	0	6	2	6	0	1	4	0	0	0	4	9	5	1	4	2	5	0	1	1	0	0	0	0	19	0	1
Bacteria;Proteobacteria;Gammaproteobacteria;D90;uncultured gamma proteobacterium;uncultured gamma proteobacterium	0	0	1	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;Aquicella	0	0	0	5	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;NA	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;uncultured	0	0	2	1	1	0	0	0	0	0	0	2	1	0	1	1	0	0	0	4	0	0	0	0	0	3	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;EC3;uncultured bacterium;uncultured bacterium	0	0	0	5	1	0	0	0	2	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales;Ectothiorhodospiraceae;NA	0	2	0	0	2	0	2	7	0	0	0	0	20	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales;Ectothiorhodospiraceae;Thioalbus	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales;Ectothiorhodospiraceae;Thioalkalivibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	7	0	0	0	0	0	41	26	4	0
Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales;Ectothiorhodospiraceae;Thiogranum	0	0	38	51	31	0	1	9	10	3	0	15	19	40	7	12	1	3	5	0	3	6	1	0	1	67	2	0
Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales;Ectothiorhodospiraceae;Thiohalomonas	14	20	14	0	19	0	16	25	0	2	11	39	174	3	79	49	9	11	123	11	18	223	10	0	15	63	151	2
Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales;Ectothiorhodospiraceae;uncultured	0	0	3	0	3	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales;NA;NA	0	3	2	0	2	0	0	6	0	0	1	0	24	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales;Thioalkalispiraceae;NA	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales;Thioalkalispiraceae;Thioalkalispira	0	0	18	0	18	0	0	0	0	0	1	0	1	2	17	11	0	0	7	0	10	84	0	0	7	82	4	2
Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales;Thioalkalispiraceae;Thiohalophilus	4	129	61	26	60	0	99	69	10	1	59	15	188	32	80	26	0	0	0	0	22	210	8	0	2	7	0	1
Bacteria;Proteobacteria;Gammaproteobacteria;EPR3968-O8a-Bc78;NA;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;EPR3968-O8a-Bc78;uncultured bacterium;uncultured bacterium	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;EPR3968-O8a-Bc78;uncultured gamma proteobacterium;uncultured gamma proteobacterium	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;EV818SWSAP88;NA;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Francisellales;Francisellaceae;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Francisellales;Francisellaceae;uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Ga0077536;NA;NA	1	0	0	6	1	0	0	0	4	0	0	1	0	6	1	2	3	3	0	15	7	3	0	0	0	1	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Ga0077536;uncultured bacterium;uncultured bacterium	1	0	0	4	0	0	0	0	1	0	0	0	0	6	5	0	2	1	0	10	0	4	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Ga0077536;uncultured gamma proteobacterium;uncultured gamma proteobacterium	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Candidatus Berkiella	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Candidatus Carsonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Endothiovibrio	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	77	71	0	132	0	0	0	0	0	1	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Marinicella	89	51	11	54	21	0	89	106	28	1022	90	470	269	137	287	355	60	87	136	7	193	1119	40	0	95	359	38	11
Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;NA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Sulfuriflexus	0	3	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;uncultured	2	1	34	32	48	0	2	7	9	0	2	18	19	27	8	2	9	11	10	64	10	27	3	0	2	50	4	5
Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Wenzhouxiangella	137	0	0	0	0	0	0	0	0	92	0	11	0	0	8	23	0	0	8	8	10	14	0	0	15	4	1	0
Bacteria;Proteobacteria;Gammaproteobacteria;Halothiobacillales;Halothiobacillaceae;Halothiobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;HOC36;NA;NA	0	0	8	53	11	0	0	3	9	1	0	0	9	30	3	3	5	13	6	41	1	0	0	0	0	54	3	1
Bacteria;Proteobacteria;Gammaproteobacteria;HOC36;uncultured bacterium;uncultured bacterium	0	0	6	20	8	0	0	1	5	0	0	1	5	14	1	0	1	0	0	2	1	1	0	0	0	10	1	1
Bacteria;Proteobacteria;Gammaproteobacteria;HOC36;uncultured gamma proteobacterium;uncultured gamma proteobacterium	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	106	128	0	4014	0	0	0	0	0	1	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;HOC36;uncultured organism;uncultured organism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;HOC36;uncultured sediment bacterium;uncultured sediment bacterium	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;JTB23;NA;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;JTB23;uncultured bacterium;uncultured bacterium	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;KI89A clade;Ambiguous_taxa;Ambiguous_taxa	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;KI89A clade;NA;NA	0	1	0	7	3	0	0	0	3	0	0	0	2	2	3	1	2	1	0	0	5	11	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;KI89A clade;uncultured bacterium;uncultured bacterium	0	0	0	2	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella	0	0	0	19	1	0	0	0	4	0	0	5	0	16	3	2	0	4	0	68	6	1	1	0	2	0	1	1
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;uncultured	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;MBAE14;NA;NA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;MD2904-B13;uncultured bacterium;uncultured bacterium	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylocaldum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonaceae;Crenothrix	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonaceae;Marine Methylotrophic Group 2	0	0	1	0	7	0	0	0	0	0	0	0	0	0	9	21	0	0	0	0	6	43	1	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonaceae;Methylomarinum	17	1	16	0	13	0	0	1	0	18	2	3	2	0	62	80	0	0	0	0	16	78	1	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonaceae;Methylomicrobium	0	8	50	25	75	0	6	4	5	8	7	0	14	31	12	81	5	7	12	3	21	112	3	0	14	9	0	5
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonaceae;Methylomonas	0	0	3	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonaceae;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonaceae;pItb-vmat-59	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1
Bacteria;Proteobacteria;Gammaproteobacteria;Milano-WF1B-44;NA;NA	0	1	2	12	5	0	0	1	0	0	0	5	3	9	2	1	0	0	0	0	0	2	1	0	0	10	2	0
Bacteria;Proteobacteria;Gammaproteobacteria;Milano-WF1B-44;uncultured bacterium;uncultured bacterium	0	0	20	29	8	0	0	1	1	2	1	17	14	32	3	5	1	1	0	0	2	1	1	0	0	39	4	0
Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA	9	24	11	22	20	0	18	38	5	3	15	1	187	19	9	21	33	43	34	754	16	20	3	0	26	63	3	3
Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;uncultured	0	0	3	2	1	0	0	0	1	0	0	1	0	3	0	1	0	1	0	4	0	0	0	0	1	3	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;NA;uncultured bacterium;uncultured bacterium	0	0	0	2	2	0	2	1	2	0	0	0	5	5	0	0	0	1	0	35	0	0	0	0	0	0	0	3
Bacteria;Proteobacteria;Gammaproteobacteria;NA;uncultured gamma proteobacterium;uncultured gamma proteobacterium	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Nitrococcales;Halorhodospiraceae;Alkalispirillum	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Nitrococcales;Halorhodospiraceae;NA	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Nitrococcales;NA;NA	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Nitrococcales;Nitrococcales Incertae Sedis;Methylonatrum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Methylophagaceae;Methylophaga	1	7	2	2	5	0	2	2	3	6	2	0	1	5	1	13	1	1	1	9	4	13	0	0	3	1	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Methylophagaceae;uncultured	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1	0	0	0	0	3	0	0	0	0	0	0	0	1	1	0	0	1	0	0	21	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;CI75cm.2.12	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	74	95	0	39	0	0	0	0	2	1	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;Cm1-21	0	0	2	1	2	0	0	0	0	0	1	0	3	2	1	1	0	0	1	0	0	0	0	0	0	0	0	1
Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;FS142-36B-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;NA	0	1	0	0	1	0	0	1	0	0	0	0	6	0	0	1	0	1	0	29	1	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;SZB85	0	0	3	7	4	0	0	1	0	0	0	0	0	6	0	1	0	1	1	0	0	1	0	0	0	1	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;wb1-P19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax	4	0	0	1	0	0	0	0	2	3	0	5	0	7	2	8	1	3	0	20	8	5	1	0	8	1	1	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Endozoicomonadaceae;Endozoicomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Endozoicomonadaceae;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Gven-F17;NA	0	0	1	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	4	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Gven-F17;uncultured bacterium	0	0	3	1	1	0	0	1	0	0	0	0	3	5	0	3	1	2	0	0	0	0	0	0	0	8	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Gven-F17;uncultured sediment bacterium	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Hahellaceae;Hahella	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	41	31	0	947	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	1	10	0	0	0	0	1	1	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Kangiellaceae;Kangiella	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;NA;NA	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	8	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Marinobacterium	0	1	1	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Nitrincola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;uncultured	0	0	0	3	0	0	0	0	3	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;P13-46;uncultured gamma proteobacterium	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;BIyi10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella	8	16	4	12	12	0	4	4	15	2	4	3	4	16	0	2	13	13	1	45	3	9	1	0	5	2	0	3
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Saccharospirillaceae;Oleispira	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SS1-B-06-26;NA	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;OM182 clade;NA;NA	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	6	0	0	0	1	2	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;OM182 clade;uncultured bacterium;uncultured bacterium	0	0	1	0	0	0	0	0	1	0	0	0	0	0	11	8	0	0	0	0	9	11	1	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;OM182 clade;uncultured gamma proteobacterium;uncultured gamma proteobacterium	0	18	0	1	0	0	7	5	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Piscirickettsiales;Piscirickettsiaceae;Candidatus Endoecteinascidia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;pItb-vmat-80;NA;NA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;pItb-vmat-80;uncultured bacterium;uncultured bacterium	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Bacteria;Proteobacteria;Gammaproteobacteria;Run-SP154;NA;NA	0	0	0	1	2	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Run-SP154;uncultured gamma proteobacterium;uncultured gamma proteobacterium	0	0	0	4	0	0	0	0	0	6	0	1	2	0	1	0	0	0	0	0	0	8	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Algiphilaceae;Algiphilus	0	1	1	0	2	0	0	1	0	0	0	0	4	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;Salinisphaera	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Solimonadaceae;Oceanococcus	0	0	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade;uncultured gamma proteobacterium;uncultured gamma proteobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;uncultured	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Woeseiaceae;JTB255 marine benthic group	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Woeseiaceae;NA	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Woeseiaceae;Woeseia	3	5	26	42	20	0	4	4	0	2	1	8	6	34	6	13	5	7	19	9	2	6	2	0	2	28	8	4
Bacteria;Proteobacteria;Gammaproteobacteria;SZB50;uncultured gamma proteobacterium;uncultured gamma proteobacterium	0	0	3	1	2	0	1	0	0	0	0	1	0	3	0	0	0	0	2	0	1	0	0	0	1	1	0	0
